campaign_id,user_id,sent_date,campaign_type,success
2654,654,2025-04-19,Win-back,1
2655,6872,2025-03-18,Win-back,1
2656,9496,2025-06-07,Personalized Offer,0
2657,7492,2025-06-06,Refer & Earn,1
2658,5081,2025-04-30,Win-back,0
2659,3660,2025-03-13,Refer & Earn,1
2660,1826,2025-05-13,Cashback,1
2661,2326,2025-03-15,Refer & Earn,0
2662,3286,2025-03-19,Cashback,1
2663,3982,2025-03-11,Cashback,0
2664,5282,2025-04-07,Win-back,1
2665,8054,2025-04-21,Cashback,1
2666,9502,2025-04-18,Refer & Earn,0
2667,9211,2025-05-21,Refer & Earn,0
2668,5639,2025-04-10,Win-back,0
2669,3596,2025-04-30,Refer & Earn,1
2670,3504,2025-05-26,Win-back,0
2671,4914,2025-05-22,Refer & Earn,0
2672,4755,2025-03-21,Personalized Offer,0
2673,3760,2025-04-09,Personalized Offer,0
2674,3810,2025-04-10,Personalized Offer,1
2675,7198,2025-05-15,Win-back,0
2676,2162,2025-03-17,Cashback,1
2677,7434,2025-03-29,Win-back,0
2678,6562,2025-04-02,Personalized Offer,0
2679,4018,2025-04-22,Refer & Earn,0
2680,3011,2025-04-02,Cashback,0
2681,7464,2025-05-24,Win-back,0
2682,2434,2025-06-01,Cashback,1
2683,3544,2025-03-25,Win-back,0
2684,2906,2025-04-06,Cashback,1
2685,9202,2025-04-03,Cashback,1
2686,4307,2025-03-21,Win-back,1
2687,3096,2025-06-06,Refer & Earn,0
2688,5496,2025-06-06,Personalized Offer,1
2689,1223,2025-04-30,Cashback,1
2690,9556,2025-06-01,Personalized Offer,1
2691,9719,2025-05-04,Win-back,0
2692,8757,2025-04-25,Win-back,1
2693,5446,2025-03-11,Cashback,1
2694,4003,2025-05-11,Cashback,1
2695,1312,2025-04-20,Refer & Earn,0
2696,4121,2025-04-25,Win-back,1
2697,9334,2025-04-12,Personalized Offer,1
2698,2951,2025-05-24,Refer & Earn,1
2699,5265,2025-05-17,Cashback,1
2700,5347,2025-03-18,Win-back,1
2701,3978,2025-05-05,Refer & Earn,0
2702,556,2025-03-13,Personalized Offer,0
2703,1965,2025-05-03,Win-back,0
2704,9689,2025-04-18,Win-back,1
2705,324,2025-05-23,Personalized Offer,1
2706,3673,2025-05-05,Win-back,0
2707,8104,2025-04-30,Refer & Earn,0
2708,7884,2025-05-12,Personalized Offer,0
2709,6074,2025-06-03,Refer & Earn,1
2710,2719,2025-04-14,Cashback,0
2711,7719,2025-03-20,Win-back,1
2712,4304,2025-04-18,Personalized Offer,0
2713,7936,2025-03-14,Cashback,1
2714,2829,2025-05-29,Cashback,0
2715,3699,2025-06-04,Personalized Offer,0
2716,1321,2025-03-31,Win-back,1
2717,7954,2025-04-24,Cashback,1
2718,2544,2025-04-03,Refer & Earn,0
2719,2668,2025-04-25,Refer & Earn,1
2720,9377,2025-05-20,Cashback,1
2721,3228,2025-05-09,Personalized Offer,1
2722,3351,2025-04-25,Win-back,1
2723,7135,2025-04-25,Personalized Offer,1
2724,9050,2025-05-15,Personalized Offer,0
2725,6383,2025-05-15,Refer & Earn,0
2726,4234,2025-05-30,Refer & Earn,0
2727,3938,2025-05-08,Cashback,0
2728,6351,2025-03-21,Personalized Offer,0
2729,3088,2025-03-25,Refer & Earn,0
2730,7547,2025-03-13,Refer & Earn,1
2731,7270,2025-05-02,Win-back,1
2732,6435,2025-03-22,Refer & Earn,0
2733,747,2025-03-19,Win-back,1
2734,3284,2025-04-02,Personalized Offer,1
2735,3094,2025-05-31,Personalized Offer,0
2736,8276,2025-04-21,Refer & Earn,1
2737,6677,2025-04-14,Cashback,1
2738,1636,2025-05-04,Cashback,0
2739,2662,2025-05-24,Personalized Offer,0
2740,323,2025-05-08,Refer & Earn,0
2741,3181,2025-05-22,Cashback,0
2742,1882,2025-04-18,Personalized Offer,0
2743,7119,2025-04-24,Cashback,1
2744,5002,2025-06-05,Cashback,1
2745,5054,2025-03-21,Cashback,1
2746,7081,2025-04-04,Personalized Offer,1
2747,5698,2025-03-14,Refer & Earn,1
2748,2852,2025-03-30,Personalized Offer,1
2749,4679,2025-03-17,Personalized Offer,0
2750,6093,2025-04-13,Cashback,1
2751,1559,2025-03-30,Cashback,0
2752,2598,2025-04-27,Refer & Earn,0
2753,859,2025-03-25,Win-back,1
2754,4396,2025-04-02,Win-back,0
2755,5072,2025-04-05,Win-back,0
2756,7522,2025-04-27,Refer & Earn,1
2757,6435,2025-04-29,Cashback,0
2758,3914,2025-05-07,Cashback,0
2759,6932,2025-04-13,Cashback,0
2760,1922,2025-05-28,Personalized Offer,0
2761,4923,2025-05-26,Refer & Earn,0
2762,6142,2025-04-23,Win-back,1
2763,5484,2025-03-26,Win-back,0
2764,6257,2025-05-21,Personalized Offer,1
2765,8470,2025-04-14,Refer & Earn,1
2766,3893,2025-04-28,Win-back,1
2767,4381,2025-04-26,Win-back,0
2768,5439,2025-06-07,Cashback,1
2769,6224,2025-04-29,Cashback,0
2770,3762,2025-03-13,Cashback,0
2771,9882,2025-03-30,Refer & Earn,0
2772,7211,2025-03-28,Win-back,0
2773,9770,2025-06-02,Win-back,1
2774,4277,2025-03-20,Refer & Earn,0
2775,1726,2025-04-10,Cashback,0
2776,8769,2025-05-27,Win-back,1
2777,1109,2025-04-02,Refer & Earn,1
2778,9757,2025-03-17,Cashback,0
2779,2396,2025-04-17,Win-back,1
2780,6066,2025-04-24,Cashback,0
2781,488,2025-05-14,Cashback,0
2782,6032,2025-05-09,Win-back,1
2783,1411,2025-04-28,Cashback,1
2784,8168,2025-03-24,Cashback,0
2785,2223,2025-06-04,Cashback,0
2786,4019,2025-03-13,Personalized Offer,0
2787,874,2025-04-23,Refer & Earn,1
2788,3879,2025-03-31,Personalized Offer,0
2789,4419,2025-05-14,Win-back,1
2790,2611,2025-03-28,Cashback,0
2791,7509,2025-04-24,Personalized Offer,0
2792,694,2025-03-16,Personalized Offer,0
2793,1280,2025-05-30,Win-back,0
2794,6479,2025-05-06,Cashback,1
2795,744,2025-04-12,Win-back,1
2796,8780,2025-03-23,Win-back,1
2797,9722,2025-05-12,Cashback,0
2798,9398,2025-05-26,Refer & Earn,0
2799,6828,2025-03-17,Win-back,1
2800,4823,2025-03-20,Cashback,1
2801,98,2025-03-15,Cashback,1
2802,209,2025-04-09,Cashback,0
2803,2673,2025-05-29,Personalized Offer,0
2804,1443,2025-04-03,Refer & Earn,1
2805,8194,2025-04-21,Refer & Earn,1
2806,6458,2025-06-04,Personalized Offer,0
2807,882,2025-06-05,Personalized Offer,0
2808,2296,2025-05-31,Win-back,1
2809,5972,2025-03-30,Refer & Earn,0
2810,4903,2025-05-31,Win-back,1
2811,2763,2025-05-27,Cashback,1
2812,4891,2025-05-30,Cashback,0
2813,90,2025-03-14,Cashback,1
2814,2587,2025-03-23,Win-back,1
2815,3821,2025-04-19,Cashback,0
2816,4828,2025-05-11,Refer & Earn,1
2817,4367,2025-03-31,Cashback,1
2818,7728,2025-04-08,Personalized Offer,0
2819,7454,2025-05-11,Refer & Earn,1
2820,2350,2025-05-05,Cashback,0
2821,2221,2025-04-01,Cashback,0
2822,3529,2025-04-15,Win-back,1
2823,696,2025-04-24,Personalized Offer,1
2824,8873,2025-05-25,Refer & Earn,0
2825,7643,2025-05-09,Personalized Offer,0
2826,5042,2025-05-10,Personalized Offer,1
2827,9851,2025-05-23,Cashback,0
2828,7487,2025-03-26,Personalized Offer,0
2829,9944,2025-05-28,Personalized Offer,0
2830,3989,2025-05-05,Refer & Earn,1
2831,2884,2025-04-08,Personalized Offer,1
2832,1657,2025-05-31,Refer & Earn,0
2833,8350,2025-05-20,Cashback,0
2834,8732,2025-04-24,Personalized Offer,0
2835,5392,2025-05-05,Refer & Earn,1
2836,712,2025-04-09,Win-back,0
2837,3511,2025-04-05,Cashback,1
2838,8074,2025-05-17,Refer & Earn,1
2839,8376,2025-05-21,Cashback,0
2840,2142,2025-05-12,Cashback,1
2841,1059,2025-03-21,Refer & Earn,0
2842,758,2025-06-02,Refer & Earn,0
2843,9497,2025-05-10,Win-back,0
2844,3903,2025-04-01,Win-back,1
2845,9599,2025-05-16,Personalized Offer,1
2846,5319,2025-03-31,Win-back,0
2847,7233,2025-04-03,Win-back,1
2848,555,2025-03-14,Personalized Offer,1
2849,3694,2025-03-17,Cashback,1
2850,530,2025-05-24,Cashback,0
2851,6152,2025-03-14,Personalized Offer,1
2852,6795,2025-04-03,Refer & Earn,1
2853,549,2025-05-04,Cashback,1
2854,9119,2025-05-11,Refer & Earn,0
2855,1734,2025-04-03,Cashback,1
2856,962,2025-03-21,Win-back,1
2857,1345,2025-06-05,Win-back,1
2858,5125,2025-03-18,Win-back,1
2859,4582,2025-04-03,Personalized Offer,1
2860,5227,2025-03-13,Win-back,0
2861,9659,2025-04-21,Refer & Earn,0
2862,4642,2025-03-19,Cashback,0
2863,8725,2025-05-24,Refer & Earn,0
2864,2835,2025-06-01,Refer & Earn,0
2865,7840,2025-03-11,Cashback,0
2866,7835,2025-03-17,Cashback,0
2867,5659,2025-03-25,Win-back,1
2868,3379,2025-05-21,Refer & Earn,1
2869,5141,2025-05-06,Cashback,1
2870,4884,2025-05-23,Refer & Earn,0
2871,4155,2025-03-17,Personalized Offer,1
2872,6009,2025-03-25,Personalized Offer,0
2873,6300,2025-05-02,Cashback,1
2874,4291,2025-04-27,Refer & Earn,0
2875,2410,2025-05-29,Personalized Offer,0
2876,1818,2025-06-06,Personalized Offer,0
2877,1030,2025-03-22,Cashback,1
2878,7484,2025-03-12,Cashback,1
2879,9029,2025-03-25,Win-back,0
2880,9172,2025-05-28,Refer & Earn,0
2881,4998,2025-03-17,Refer & Earn,0
2882,9830,2025-04-21,Refer & Earn,0
2883,5519,2025-03-20,Personalized Offer,0
2884,9484,2025-05-11,Cashback,1
2885,9367,2025-03-24,Refer & Earn,1
2886,8420,2025-04-14,Personalized Offer,0
2887,6526,2025-03-18,Win-back,1
2888,7163,2025-04-19,Refer & Earn,1
2889,6240,2025-05-31,Personalized Offer,1
2890,1858,2025-04-21,Cashback,1
2891,9423,2025-03-11,Personalized Offer,0
2892,7703,2025-06-06,Cashback,0
2893,5161,2025-04-05,Win-back,1
2894,9923,2025-06-02,Refer & Earn,1
2895,4610,2025-04-06,Cashback,1
2896,9223,2025-03-19,Win-back,0
2897,2848,2025-04-01,Personalized Offer,0
2898,9424,2025-03-19,Refer & Earn,0
2899,2891,2025-04-23,Refer & Earn,0
2900,458,2025-05-02,Win-back,1
2901,8704,2025-04-22,Refer & Earn,0
2902,9542,2025-04-29,Personalized Offer,0
2903,8823,2025-03-12,Refer & Earn,1
2904,5117,2025-03-22,Refer & Earn,1
2905,1177,2025-04-07,Refer & Earn,1
2906,2459,2025-05-03,Win-back,1
2907,8115,2025-05-08,Cashback,1
2908,9189,2025-05-19,Refer & Earn,1
2909,3225,2025-03-14,Personalized Offer,1
2910,9978,2025-05-23,Win-back,0
2911,8447,2025-03-28,Cashback,0
2912,8718,2025-05-08,Refer & Earn,1
2913,5676,2025-03-22,Personalized Offer,0
2914,3744,2025-06-04,Refer & Earn,1
2915,7794,2025-04-10,Cashback,0
2916,9012,2025-04-14,Personalized Offer,0
2917,2166,2025-04-22,Cashback,1
2918,9498,2025-05-05,Refer & Earn,0
2919,8616,2025-04-02,Win-back,0
2920,9955,2025-04-16,Win-back,1
2921,3140,2025-05-13,Personalized Offer,1
2922,138,2025-06-01,Personalized Offer,0
2923,1010,2025-05-19,Win-back,0
2924,9180,2025-03-28,Win-back,0
2925,3051,2025-05-03,Personalized Offer,1
2926,5841,2025-05-31,Personalized Offer,1
2927,5217,2025-06-04,Cashback,0
2928,3466,2025-04-17,Cashback,0
2929,6474,2025-03-26,Cashback,0
2930,700,2025-05-20,Refer & Earn,0
2931,6707,2025-04-25,Win-back,0
2932,1697,2025-04-14,Personalized Offer,0
2933,3427,2025-04-29,Refer & Earn,1
2934,6850,2025-04-08,Personalized Offer,1
2935,7834,2025-05-23,Personalized Offer,1
2936,2974,2025-04-13,Personalized Offer,0
2937,9961,2025-03-20,Personalized Offer,0
2938,547,2025-03-24,Cashback,1
2939,9388,2025-05-15,Personalized Offer,0
2940,18,2025-04-09,Refer & Earn,1
2941,1806,2025-05-12,Refer & Earn,1
2942,4850,2025-04-15,Personalized Offer,0
2943,9822,2025-04-14,Cashback,1
2944,723,2025-04-15,Win-back,1
2945,7362,2025-05-31,Personalized Offer,1
2946,9778,2025-05-26,Win-back,1
2947,7560,2025-03-23,Personalized Offer,1
2948,6544,2025-05-14,Cashback,1
2949,7150,2025-03-26,Win-back,0
2950,2372,2025-04-01,Personalized Offer,0
2951,7921,2025-04-10,Cashback,0
2952,644,2025-03-12,Personalized Offer,1
2953,9638,2025-03-29,Win-back,1
2954,4991,2025-05-15,Win-back,0
2955,844,2025-04-08,Cashback,1
2956,23,2025-03-16,Cashback,0
2957,415,2025-06-03,Cashback,1
2958,5285,2025-05-21,Personalized Offer,1
2959,167,2025-05-08,Cashback,0
2960,6472,2025-03-23,Cashback,0
2961,3683,2025-03-30,Personalized Offer,1
2962,3170,2025-03-30,Personalized Offer,0
2963,8438,2025-04-19,Cashback,1
2964,1029,2025-03-20,Win-back,0
2965,3838,2025-05-24,Personalized Offer,1
2966,3241,2025-04-13,Win-back,1
2967,1126,2025-04-27,Refer & Earn,1
2968,5337,2025-05-04,Personalized Offer,0
2969,6351,2025-05-09,Refer & Earn,1
2970,6436,2025-04-29,Cashback,0
2971,917,2025-04-20,Win-back,0
2972,5581,2025-04-07,Refer & Earn,1
2973,2230,2025-04-05,Refer & Earn,1
2974,1591,2025-03-17,Personalized Offer,0
2975,9881,2025-05-17,Personalized Offer,0
2976,7203,2025-04-16,Refer & Earn,1
2977,7512,2025-05-11,Refer & Earn,1
2978,1166,2025-05-20,Win-back,1
2979,61,2025-05-17,Win-back,1
2980,5049,2025-05-27,Personalized Offer,1
2981,3044,2025-04-18,Cashback,0
2982,7943,2025-06-08,Cashback,1
2983,6370,2025-04-22,Personalized Offer,1
2984,8498,2025-05-08,Personalized Offer,0
2985,753,2025-05-04,Refer & Earn,1
2986,810,2025-04-02,Win-back,1
2987,231,2025-06-08,Personalized Offer,1
2988,2783,2025-04-02,Cashback,0
2989,7018,2025-05-23,Personalized Offer,0
2990,9642,2025-06-05,Cashback,0
2991,9371,2025-06-03,Cashback,1
2992,2857,2025-05-27,Cashback,0
2993,479,2025-04-16,Win-back,1
2994,4074,2025-03-23,Cashback,1
2995,3899,2025-04-14,Cashback,0
2996,4598,2025-05-02,Cashback,1
2997,189,2025-03-14,Refer & Earn,0
2998,1892,2025-03-17,Personalized Offer,1
2999,1769,2025-04-01,Win-back,1
3000,8519,2025-06-07,Win-back,1
3001,5646,2025-05-23,Personalized Offer,0
3002,6960,2025-05-16,Personalized Offer,1
3003,4985,2025-03-23,Win-back,1
3004,4957,2025-04-26,Refer & Earn,0
3005,9067,2025-05-26,Win-back,0
3006,9111,2025-04-30,Cashback,0
3007,6460,2025-03-26,Refer & Earn,1
3008,9575,2025-05-17,Win-back,0
3009,8479,2025-05-25,Cashback,0
3010,6995,2025-04-11,Cashback,1
3011,207,2025-03-28,Cashback,0
3012,8068,2025-04-15,Refer & Earn,0
3013,6,2025-04-05,Cashback,0
3014,6012,2025-04-26,Refer & Earn,0
3015,6049,2025-05-16,Refer & Earn,1
3016,3378,2025-05-08,Personalized Offer,0
3017,5069,2025-03-30,Refer & Earn,0
3018,5486,2025-05-23,Win-back,1
3019,5224,2025-04-03,Personalized Offer,1
3020,1095,2025-04-15,Personalized Offer,0
3021,3851,2025-04-21,Refer & Earn,1
3022,7653,2025-05-30,Refer & Earn,1
3023,4229,2025-06-07,Refer & Earn,0
3024,9950,2025-03-20,Personalized Offer,1
3025,2045,2025-03-19,Cashback,0
3026,1263,2025-03-27,Win-back,1
3027,2567,2025-04-26,Cashback,0
3028,9090,2025-05-11,Personalized Offer,1
3029,4369,2025-04-25,Cashback,1
3030,6327,2025-04-20,Win-back,0
3031,2413,2025-05-05,Cashback,1
3032,3129,2025-05-06,Refer & Earn,1
3033,1586,2025-05-01,Personalized Offer,0
3034,4999,2025-05-17,Win-back,1
3035,52,2025-06-01,Personalized Offer,1
3036,1528,2025-04-15,Personalized Offer,1
3037,2418,2025-03-24,Refer & Earn,0
3038,3900,2025-05-09,Cashback,0
3039,9676,2025-03-31,Win-back,0
3040,6011,2025-04-18,Win-back,0
3041,8710,2025-06-08,Cashback,1
3042,2431,2025-05-31,Win-back,1
3043,21,2025-04-10,Win-back,0
3044,5902,2025-06-07,Win-back,0
3045,2994,2025-04-22,Win-back,0
3046,5919,2025-06-06,Win-back,1
3047,2437,2025-05-18,Personalized Offer,0
3048,9040,2025-04-19,Personalized Offer,0
3049,9235,2025-06-04,Win-back,0
3050,8035,2025-04-29,Cashback,1
3051,4673,2025-06-04,Refer & Earn,1
3052,5550,2025-04-16,Refer & Earn,1
3053,1800,2025-05-22,Refer & Earn,0
3054,591,2025-04-29,Refer & Earn,0
3055,1208,2025-04-04,Cashback,0
3056,9465,2025-03-17,Cashback,0
3057,2443,2025-03-20,Personalized Offer,0
3058,9291,2025-06-01,Win-back,0
3059,4432,2025-04-18,Refer & Earn,1
3060,7681,2025-06-01,Cashback,0
3061,4394,2025-04-23,Cashback,1
3062,2509,2025-03-21,Win-back,0
3063,2978,2025-04-28,Win-back,0
3064,4076,2025-04-15,Refer & Earn,1
3065,6751,2025-05-30,Cashback,1
3066,9359,2025-03-25,Refer & Earn,1
3067,6658,2025-06-05,Personalized Offer,1
3068,1955,2025-05-18,Refer & Earn,1
3069,7182,2025-05-23,Personalized Offer,0
3070,5524,2025-05-03,Refer & Earn,1
3071,630,2025-05-13,Refer & Earn,1
3072,1181,2025-03-30,Refer & Earn,0
3073,7441,2025-05-06,Personalized Offer,1
3074,3735,2025-04-08,Win-back,0
3075,7832,2025-05-09,Win-back,0
3076,8402,2025-05-18,Personalized Offer,0
3077,5588,2025-06-08,Win-back,0
3078,3079,2025-04-11,Cashback,1
3079,84,2025-04-20,Personalized Offer,1
3080,684,2025-04-27,Personalized Offer,0
3081,3766,2025-04-21,Refer & Earn,1
3082,5976,2025-05-04,Win-back,1
3083,3767,2025-04-13,Personalized Offer,1
3084,217,2025-04-28,Win-back,0
3085,1033,2025-06-02,Cashback,0
3086,8194,2025-03-27,Personalized Offer,0
3087,9716,2025-03-29,Win-back,1
3088,9977,2025-05-08,Cashback,1
3089,1405,2025-05-03,Refer & Earn,1
3090,6815,2025-04-19,Cashback,1
3091,9868,2025-04-07,Personalized Offer,0
3092,1002,2025-05-16,Personalized Offer,0
3093,5317,2025-04-14,Cashback,1
3094,4780,2025-05-19,Refer & Earn,1
3095,2109,2025-06-04,Refer & Earn,1
3096,5747,2025-06-03,Refer & Earn,0
3097,7107,2025-04-08,Personalized Offer,1
3098,2045,2025-06-06,Personalized Offer,0
3099,830,2025-04-26,Win-back,1
3100,5530,2025-04-28,Win-back,0
3101,287,2025-04-15,Refer & Earn,0
3102,1596,2025-04-11,Refer & Earn,0
3103,7268,2025-05-28,Refer & Earn,0
3104,688,2025-04-27,Refer & Earn,1
3105,5880,2025-04-13,Refer & Earn,1
3106,4986,2025-03-28,Refer & Earn,1
3107,2586,2025-04-04,Personalized Offer,0
3108,3747,2025-04-11,Cashback,0
3109,3285,2025-05-07,Refer & Earn,0
3110,1354,2025-04-01,Win-back,1
3111,4826,2025-05-09,Personalized Offer,0
3112,6867,2025-05-25,Cashback,1
3113,1088,2025-05-11,Cashback,1
3114,3033,2025-06-04,Cashback,1
3115,9280,2025-06-04,Refer & Earn,0
3116,1176,2025-06-01,Personalized Offer,1
3117,2324,2025-05-02,Personalized Offer,0
3118,8309,2025-03-17,Win-back,0
3119,2125,2025-04-08,Win-back,0
3120,8036,2025-06-03,Personalized Offer,0
3121,4415,2025-05-24,Personalized Offer,0
3122,124,2025-05-15,Cashback,0
3123,572,2025-03-21,Personalized Offer,1
3124,9071,2025-04-16,Win-back,1
3125,8591,2025-06-03,Win-back,1
3126,7502,2025-04-25,Cashback,1
3127,7427,2025-04-26,Personalized Offer,1
3128,9195,2025-06-06,Cashback,0
3129,9287,2025-04-06,Cashback,1
3130,41,2025-04-14,Personalized Offer,0
3131,8176,2025-03-14,Refer & Earn,1
3132,9714,2025-04-27,Personalized Offer,1
3133,5152,2025-04-07,Refer & Earn,0
3134,9304,2025-04-23,Win-back,0
3135,6452,2025-04-13,Personalized Offer,0
3136,3761,2025-03-24,Refer & Earn,1
3137,62,2025-03-22,Cashback,1
3138,8496,2025-03-28,Refer & Earn,1
3139,2463,2025-03-26,Cashback,1
3140,5277,2025-04-07,Win-back,1
3141,8558,2025-05-01,Personalized Offer,0
3142,2784,2025-04-06,Refer & Earn,0
3143,1340,2025-03-30,Personalized Offer,0
3144,9801,2025-03-27,Refer & Earn,1
3145,3536,2025-05-22,Win-back,1
3146,9721,2025-04-06,Personalized Offer,0
3147,3399,2025-06-08,Personalized Offer,1
3148,4569,2025-05-03,Personalized Offer,1
3149,2249,2025-06-05,Refer & Earn,0
3150,869,2025-04-24,Cashback,1
3151,8174,2025-05-03,Win-back,0
3152,3749,2025-06-05,Cashback,1
3153,7840,2025-04-15,Cashback,1
3154,3386,2025-04-08,Cashback,1
3155,8475,2025-04-10,Refer & Earn,1
3156,5331,2025-03-19,Refer & Earn,1
3157,9644,2025-04-14,Win-back,1
3158,9022,2025-04-12,Refer & Earn,0
3159,5951,2025-05-25,Personalized Offer,0
3160,6833,2025-04-07,Cashback,0
3161,7050,2025-03-21,Win-back,1
3162,8575,2025-04-28,Refer & Earn,1
3163,8379,2025-04-21,Refer & Earn,0
3164,2588,2025-04-05,Win-back,0
3165,4914,2025-03-29,Refer & Earn,0
3166,8968,2025-05-31,Refer & Earn,1
3167,1537,2025-04-15,Win-back,1
3168,4297,2025-03-13,Refer & Earn,0
3169,5328,2025-03-13,Win-back,1
3170,6731,2025-05-04,Cashback,0
3171,9645,2025-05-04,Win-back,1
3172,5084,2025-04-30,Win-back,0
3173,5772,2025-06-05,Win-back,1
3174,4807,2025-06-06,Personalized Offer,1
3175,1125,2025-04-10,Win-back,1
3176,8790,2025-04-05,Cashback,1
3177,5832,2025-05-06,Personalized Offer,1
3178,2203,2025-06-07,Personalized Offer,1
3179,4878,2025-03-12,Personalized Offer,0
3180,1412,2025-06-02,Refer & Earn,0
3181,6562,2025-05-11,Cashback,0
3182,235,2025-03-18,Win-back,0
3183,4322,2025-03-15,Personalized Offer,1
3184,1213,2025-06-02,Personalized Offer,1
3185,1917,2025-04-29,Cashback,1
3186,7585,2025-05-31,Refer & Earn,1
3187,3251,2025-05-05,Refer & Earn,1
3188,4315,2025-04-30,Cashback,1
3189,7380,2025-05-09,Win-back,1
3190,8488,2025-03-28,Refer & Earn,0
3191,9707,2025-04-09,Win-back,0
3192,8932,2025-05-04,Refer & Earn,0
3193,6533,2025-03-21,Cashback,1
3194,3041,2025-05-11,Personalized Offer,0
3195,7542,2025-05-01,Refer & Earn,0
3196,2441,2025-03-20,Personalized Offer,1
3197,143,2025-05-21,Cashback,1
3198,8269,2025-06-03,Win-back,0
3199,7586,2025-05-05,Win-back,0
3200,5348,2025-03-31,Win-back,1
3201,3928,2025-05-05,Refer & Earn,0
3202,6122,2025-04-01,Personalized Offer,0
3203,3405,2025-03-24,Personalized Offer,1
3204,1768,2025-04-14,Win-back,0
3205,2271,2025-04-13,Win-back,1
3206,1898,2025-06-04,Cashback,0
3207,11,2025-03-21,Win-back,0
3208,1541,2025-05-25,Personalized Offer,0
3209,7688,2025-04-06,Cashback,0
3210,6440,2025-03-12,Refer & Earn,0
3211,4796,2025-03-19,Refer & Earn,0
3212,4082,2025-05-18,Win-back,0
3213,1876,2025-04-11,Personalized Offer,1
3214,9424,2025-03-21,Win-back,1
3215,6236,2025-03-14,Personalized Offer,1
3216,6355,2025-05-18,Cashback,1
3217,9129,2025-04-12,Refer & Earn,0
3218,6179,2025-04-08,Cashback,1
3219,2647,2025-05-30,Cashback,0
3220,8060,2025-05-04,Cashback,0
3221,7369,2025-03-12,Refer & Earn,0
3222,3724,2025-05-25,Win-back,1
3223,4095,2025-04-28,Cashback,0
3224,392,2025-05-07,Refer & Earn,1
3225,8546,2025-03-21,Personalized Offer,1
3226,4295,2025-04-03,Personalized Offer,1
3227,1099,2025-03-17,Cashback,0
3228,7725,2025-03-24,Win-back,0
3229,9733,2025-05-30,Win-back,1
3230,2226,2025-05-16,Win-back,1
3231,2461,2025-05-30,Win-back,0
3232,4638,2025-04-08,Personalized Offer,0
3233,4357,2025-05-23,Win-back,1
3234,9749,2025-05-08,Cashback,0
3235,3376,2025-04-25,Refer & Earn,1
3236,170,2025-05-02,Cashback,1
3237,8364,2025-05-03,Refer & Earn,0
3238,3961,2025-05-01,Refer & Earn,0
3239,6773,2025-05-06,Refer & Earn,1
3240,9447,2025-04-15,Win-back,0
3241,2527,2025-06-02,Cashback,0
3242,4407,2025-05-09,Win-back,1
3243,5119,2025-05-17,Refer & Earn,1
3244,2246,2025-04-11,Win-back,0
3245,7010,2025-05-20,Refer & Earn,1
3246,9638,2025-03-25,Win-back,0
3247,2617,2025-06-07,Personalized Offer,0
3248,680,2025-05-18,Personalized Offer,0
3249,5457,2025-05-29,Personalized Offer,1
3250,6796,2025-05-04,Personalized Offer,0
3251,6553,2025-04-15,Cashback,1
3252,6874,2025-05-09,Personalized Offer,0
3253,4878,2025-04-05,Refer & Earn,0
3254,7469,2025-05-16,Win-back,1
3255,7635,2025-04-16,Personalized Offer,1
3256,8659,2025-03-21,Win-back,1
3257,3005,2025-04-27,Cashback,0
3258,2263,2025-04-17,Refer & Earn,1
3259,5927,2025-03-17,Cashback,0
3260,4789,2025-05-15,Cashback,0
3261,4286,2025-05-27,Cashback,0
3262,6752,2025-04-23,Win-back,1
3263,3763,2025-05-06,Cashback,0
3264,544,2025-06-07,Refer & Earn,1
3265,6521,2025-04-20,Cashback,0
3266,5499,2025-05-14,Refer & Earn,0
3267,5666,2025-05-27,Personalized Offer,0
3268,932,2025-03-29,Refer & Earn,1
3269,5362,2025-03-29,Win-back,1
3270,4196,2025-03-23,Win-back,0
3271,2550,2025-04-30,Refer & Earn,0
3272,2213,2025-04-19,Refer & Earn,1
3273,2182,2025-04-05,Win-back,0
3274,7724,2025-05-25,Cashback,0
3275,2124,2025-05-25,Cashback,0
3276,4955,2025-04-27,Win-back,0
3277,1892,2025-05-06,Personalized Offer,1
3278,4265,2025-05-29,Cashback,1
3279,6634,2025-06-07,Win-back,0
3280,6530,2025-04-01,Win-back,0
3281,4490,2025-05-10,Refer & Earn,0
3282,5161,2025-05-02,Win-back,1
3283,4111,2025-05-14,Cashback,1
3284,3304,2025-04-29,Refer & Earn,1
3285,4087,2025-04-25,Win-back,1
3286,6670,2025-03-30,Cashback,0
3287,8449,2025-04-28,Personalized Offer,0
3288,1348,2025-05-13,Win-back,1
3289,3879,2025-03-12,Win-back,0
3290,32,2025-03-20,Cashback,0
3291,4563,2025-05-25,Refer & Earn,0
3292,3694,2025-04-01,Cashback,0
3293,8263,2025-04-14,Win-back,1
3294,1807,2025-04-22,Personalized Offer,1
3295,6441,2025-03-16,Win-back,1
3296,3253,2025-05-01,Cashback,1
3297,6452,2025-03-22,Cashback,0
3298,7789,2025-03-21,Refer & Earn,0
3299,7465,2025-05-09,Personalized Offer,0
3300,2080,2025-04-11,Personalized Offer,1
3301,8733,2025-05-04,Refer & Earn,0
3302,2034,2025-06-07,Win-back,1
3303,2451,2025-04-26,Cashback,1
3304,9493,2025-05-22,Cashback,1
3305,3479,2025-04-12,Win-back,0
3306,34,2025-06-03,Win-back,0
3307,1931,2025-03-31,Cashback,1
