ticket_id,user_id,issue_type,created_at,resolved
2648,4234,KYC Issue,2025-05-26,1
2649,1005,Slow App,2025-04-27,1
2650,7726,KYC Issue,2025-06-07,1
2651,4294,Refund Not Received,2025-05-02,0
2652,175,Slow App,2025-04-24,1
2653,5691,Login Issue,2025-02-08,1
2654,6876,Slow App,2025-03-02,0
2655,5910,KYC Issue,2025-02-22,0
2656,8651,Login Issue,2024-12-20,0
2657,2671,KYC Issue,2024-12-13,0
2658,2398,Payment Failed,2025-03-15,0
2659,6092,Slow App,2025-05-05,0
2660,1031,Payment Failed,2025-01-26,0
2661,748,KYC Issue,2025-04-22,1
2662,6629,Slow App,2025-01-02,0
2663,8944,Refund Not Received,2024-12-25,0
2664,7401,Refund Not Received,2025-02-21,0
2665,6665,Payment Failed,2025-04-22,0
2666,1430,Refund Not Received,2025-03-22,0
2667,1163,Refund Not Received,2025-06-07,1
2668,395,Slow App,2025-01-24,0
2669,3732,Refund Not Received,2025-04-06,1
2670,4843,Payment Failed,2025-01-07,1
2671,6604,Login Issue,2025-05-30,0
2672,2014,Refund Not Received,2025-03-11,0
2673,7426,Slow App,2025-05-12,0
2674,3116,Slow App,2025-04-21,1
2675,7435,Refund Not Received,2025-02-28,1
2676,1495,KYC Issue,2025-05-06,0
2677,2833,Payment Failed,2025-02-21,1
2678,3734,Slow App,2025-02-28,0
2679,4475,KYC Issue,2025-03-18,0
2680,1386,Login Issue,2025-02-13,0
2681,5206,Slow App,2025-04-11,0
2682,7946,Login Issue,2025-02-22,0
2683,564,KYC Issue,2025-05-07,0
2684,1753,Login Issue,2025-02-02,0
2685,64,KYC Issue,2025-01-29,1
2686,2826,Slow App,2025-04-16,1
2687,7686,Login Issue,2025-03-06,1
2688,2830,Login Issue,2025-03-10,1
2689,853,KYC Issue,2025-04-02,1
2690,7931,Refund Not Received,2025-05-23,0
2691,1089,Slow App,2025-04-16,0
2692,2224,Payment Failed,2025-05-17,0
2693,5627,KYC Issue,2025-05-14,1
2694,3314,Login Issue,2025-05-05,0
2695,1122,Login Issue,2025-02-15,0
2696,5548,Refund Not Received,2025-06-05,0
2697,4081,Payment Failed,2025-04-03,0
2698,3200,KYC Issue,2025-02-12,0
2699,2771,Slow App,2025-05-03,0
2700,7421,KYC Issue,2025-03-01,0
2701,3210,Payment Failed,2025-04-07,0
2702,2498,Refund Not Received,2025-01-14,1
2703,1481,Refund Not Received,2025-04-29,0
2704,9952,KYC Issue,2025-04-21,0
2705,241,Payment Failed,2025-04-16,1
2706,9203,Refund Not Received,2025-04-20,0
2707,2907,KYC Issue,2025-04-30,1
2708,5150,Slow App,2025-02-18,1
2709,1665,Payment Failed,2025-04-30,1
2710,3988,Login Issue,2025-02-13,1
2711,8918,Refund Not Received,2024-12-18,0
2712,4421,Payment Failed,2025-03-08,1
2713,9492,Payment Failed,2025-05-20,1
2714,2612,KYC Issue,2025-03-06,1
2715,6956,Refund Not Received,2025-02-27,1
2716,9863,KYC Issue,2025-02-02,0
2717,8887,Payment Failed,2025-04-12,0
2718,5039,Slow App,2025-05-01,1
2719,3939,Refund Not Received,2025-05-10,1
2720,3744,Login Issue,2025-01-31,1
2721,7160,KYC Issue,2024-12-19,0
2722,6040,Slow App,2025-06-02,1
2723,2519,Login Issue,2025-01-24,0
2724,396,Login Issue,2025-04-27,1
2725,2496,Login Issue,2025-01-16,1
2726,5327,KYC Issue,2025-05-22,1
2727,2219,Refund Not Received,2025-03-20,0
2728,2843,KYC Issue,2025-02-21,1
2729,74,Refund Not Received,2025-02-20,1
2730,1409,Slow App,2024-12-16,0
2731,3768,KYC Issue,2025-03-01,1
2732,7381,Refund Not Received,2025-02-06,0
2733,3220,Slow App,2025-05-11,1
2734,5912,KYC Issue,2025-05-26,1
2735,9373,KYC Issue,2025-03-30,1
2736,1346,Payment Failed,2025-05-05,1
2737,462,Payment Failed,2025-05-18,0
2738,335,KYC Issue,2025-02-24,1
2739,8920,Slow App,2025-05-01,1
2740,4055,KYC Issue,2025-05-26,1
2741,4912,Login Issue,2025-05-02,1
2742,6756,KYC Issue,2025-01-10,1
2743,7473,Login Issue,2025-01-23,1
2744,8932,Refund Not Received,2025-04-29,1
2745,23,KYC Issue,2025-05-09,1
2746,2226,KYC Issue,2025-02-15,1
2747,7116,Refund Not Received,2025-03-15,1
2748,1204,Slow App,2024-12-20,1
2749,2429,Login Issue,2025-04-02,0
2750,3557,KYC Issue,2025-02-08,0
2751,9345,KYC Issue,2025-04-10,1
2752,1806,Login Issue,2025-02-11,1
2753,6211,Refund Not Received,2025-01-11,0
2754,4228,Login Issue,2025-04-27,0
2755,6575,Payment Failed,2024-12-13,1
2756,4164,Login Issue,2025-04-16,0
2757,1409,Payment Failed,2025-05-23,0
2758,8144,Payment Failed,2025-02-24,0
2759,5336,Slow App,2025-03-05,1
2760,8965,KYC Issue,2024-12-12,0
2761,3028,Login Issue,2024-12-22,0
2762,4662,KYC Issue,2025-03-28,1
2763,4461,Login Issue,2025-05-16,1
2764,9801,Refund Not Received,2025-03-28,1
2765,5012,KYC Issue,2025-05-18,1
2766,1285,KYC Issue,2025-04-22,0
2767,2923,Refund Not Received,2025-02-12,1
2768,7195,Refund Not Received,2025-01-17,0
2769,779,Refund Not Received,2025-05-16,0
2770,6335,Slow App,2025-03-18,1
2771,4433,Login Issue,2025-02-02,0
2772,1876,Login Issue,2025-05-04,0
2773,1899,Slow App,2025-01-23,1
2774,5116,Payment Failed,2025-04-15,1
2775,4588,Slow App,2025-01-25,1
2776,7635,KYC Issue,2025-01-01,1
2777,3287,Refund Not Received,2025-03-22,1
2778,5251,Slow App,2025-01-03,1
2779,9340,Login Issue,2025-04-07,0
2780,8256,Refund Not Received,2025-03-18,1
2781,4273,Refund Not Received,2025-03-06,1
2782,1300,Slow App,2025-04-15,1
2783,1118,Refund Not Received,2025-03-21,1
2784,242,KYC Issue,2025-02-06,0
2785,6462,Payment Failed,2025-01-15,0
2786,5813,Refund Not Received,2025-06-05,0
2787,5981,Refund Not Received,2025-04-01,0
2788,8090,Payment Failed,2025-04-29,0
2789,3226,Slow App,2025-01-14,1
2790,9608,Refund Not Received,2025-03-27,0
2791,4620,Login Issue,2025-04-23,1
2792,8064,Slow App,2025-01-17,0
2793,4332,KYC Issue,2025-03-06,1
2794,623,Slow App,2025-03-22,1
2795,9920,Login Issue,2025-04-06,0
2796,6201,Refund Not Received,2025-02-07,0
2797,3695,Payment Failed,2025-02-10,1
2798,1125,KYC Issue,2024-12-21,1
2799,6615,Refund Not Received,2025-01-17,1
2800,3868,Refund Not Received,2025-03-29,1
2801,629,Slow App,2025-04-29,0
2802,6403,KYC Issue,2025-04-13,1
2803,1918,Login Issue,2025-04-21,0
2804,6371,Payment Failed,2025-06-08,1
2805,3981,Slow App,2025-05-31,1
2806,5154,KYC Issue,2025-04-24,0
2807,9504,Refund Not Received,2024-12-20,0
2808,8943,Slow App,2025-04-25,1
2809,1828,Slow App,2025-04-29,1
2810,6312,Login Issue,2025-05-27,1
2811,7163,Refund Not Received,2025-04-18,0
2812,3228,Refund Not Received,2024-12-22,0
2813,9862,Slow App,2025-03-31,0
2814,8764,Payment Failed,2025-04-07,1
2815,3048,KYC Issue,2025-03-02,1
2816,4554,Login Issue,2024-12-25,0
2817,4726,KYC Issue,2025-04-17,0
2818,5365,Refund Not Received,2025-04-06,0
2819,852,Slow App,2025-04-10,0
2820,44,Refund Not Received,2025-01-04,1
2821,2049,Payment Failed,2025-05-24,1
2822,6117,Slow App,2024-12-24,0
2823,9997,Login Issue,2025-04-09,0
2824,4476,KYC Issue,2025-04-25,0
2825,6254,KYC Issue,2025-04-03,0
2826,1984,KYC Issue,2025-02-08,1
2827,4774,Refund Not Received,2025-03-19,1
2828,9931,Slow App,2025-01-01,0
2829,3956,Payment Failed,2025-04-07,0
2830,6056,Login Issue,2025-05-25,1
2831,5039,KYC Issue,2025-05-08,0
2832,6106,Payment Failed,2024-12-23,1
2833,3532,Payment Failed,2025-03-15,1
2834,5165,Refund Not Received,2025-01-01,1
2835,2689,KYC Issue,2025-03-19,0
2836,2117,KYC Issue,2025-01-08,1
2837,8585,Refund Not Received,2025-01-02,0
2838,5091,KYC Issue,2025-03-25,0
2839,61,Refund Not Received,2025-04-01,1
2840,4079,KYC Issue,2025-04-02,1
2841,9362,Payment Failed,2025-06-07,0
2842,8792,Slow App,2025-02-22,1
2843,154,Refund Not Received,2025-04-08,1
2844,882,Login Issue,2025-03-24,0
2845,4390,Login Issue,2025-06-07,1
2846,8083,Payment Failed,2025-03-22,0
2847,682,KYC Issue,2025-05-22,1
2848,4772,Payment Failed,2025-04-15,1
2849,7467,KYC Issue,2025-01-09,1
2850,4430,Refund Not Received,2024-12-27,0
2851,3666,Login Issue,2025-04-11,1
2852,2115,Refund Not Received,2024-12-23,1
2853,9752,Login Issue,2025-04-24,1
2854,716,KYC Issue,2025-05-07,0
2855,3805,Login Issue,2025-04-26,0
2856,651,KYC Issue,2025-04-28,0
2857,3516,Login Issue,2025-04-17,1
2858,8516,Slow App,2025-02-11,1
2859,4723,Refund Not Received,2025-02-26,0
2860,7706,Login Issue,2025-01-22,1
2861,1886,KYC Issue,2024-12-24,0
2862,7042,Payment Failed,2025-05-12,1
2863,2986,Refund Not Received,2025-01-23,0
2864,5548,Payment Failed,2025-04-09,1
2865,4691,Payment Failed,2025-03-16,1
2866,5896,Payment Failed,2025-05-04,0
2867,5473,Refund Not Received,2025-05-09,0
2868,6399,Slow App,2025-06-03,0
2869,2056,Payment Failed,2025-01-29,0
2870,5625,KYC Issue,2025-02-27,1
2871,3078,KYC Issue,2024-12-25,1
2872,1582,KYC Issue,2025-01-22,0
2873,5218,Slow App,2025-01-29,0
2874,7593,Refund Not Received,2025-04-17,1
2875,9828,Payment Failed,2025-03-16,1
2876,4698,Payment Failed,2025-01-14,1
2877,9974,Slow App,2025-02-10,1
2878,538,Slow App,2025-06-01,0
2879,7995,KYC Issue,2025-02-14,1
2880,3112,Slow App,2025-04-09,0
2881,3575,Login Issue,2025-01-24,1
2882,810,Refund Not Received,2025-02-03,1
2883,1441,Refund Not Received,2025-03-21,1
2884,9099,Refund Not Received,2025-04-30,0
2885,2648,KYC Issue,2025-05-29,1
2886,5052,Payment Failed,2025-04-15,1
2887,175,Refund Not Received,2025-01-15,1
2888,7236,Payment Failed,2025-03-18,1
2889,4301,Payment Failed,2024-12-23,0
2890,4474,Refund Not Received,2025-02-27,0
2891,5868,Refund Not Received,2025-06-08,0
2892,5910,Login Issue,2025-04-28,1
2893,5051,Slow App,2025-05-10,0
2894,3571,Slow App,2025-05-10,1
2895,3581,Payment Failed,2025-04-20,0
2896,8991,Slow App,2025-01-12,0
2897,9773,KYC Issue,2025-06-05,1
2898,4179,Refund Not Received,2025-05-23,1
2899,7151,Slow App,2025-03-26,1
2900,9646,Login Issue,2025-03-14,1
2901,1235,KYC Issue,2025-01-23,1
2902,1142,KYC Issue,2025-04-24,1
2903,7761,Payment Failed,2025-01-27,0
2904,8715,Login Issue,2025-01-26,1
2905,8869,Payment Failed,2025-05-02,0
2906,4592,KYC Issue,2025-03-31,1
2907,5166,Refund Not Received,2025-02-18,0
2908,2168,KYC Issue,2025-01-27,0
2909,8447,KYC Issue,2025-04-17,1
2910,6846,Payment Failed,2025-03-21,1
2911,6036,Login Issue,2024-12-27,1
2912,834,Refund Not Received,2025-03-02,1
2913,2438,Refund Not Received,2025-02-16,0
2914,8998,Slow App,2024-12-30,0
2915,9479,Payment Failed,2025-03-04,0
2916,9358,Payment Failed,2025-01-14,0
2917,8288,Refund Not Received,2025-06-04,0
2918,9124,Refund Not Received,2025-04-20,1
2919,3373,Slow App,2025-02-03,1
2920,5570,KYC Issue,2025-05-13,1
2921,502,Payment Failed,2025-03-30,1
2922,4009,Refund Not Received,2025-02-15,0
2923,1647,Slow App,2024-12-19,0
2924,2122,Refund Not Received,2024-12-13,1
2925,8858,Payment Failed,2024-12-11,0
2926,7367,Login Issue,2025-03-20,1
2927,1727,KYC Issue,2025-02-25,0
2928,7602,KYC Issue,2025-05-29,1
2929,9693,KYC Issue,2025-05-24,1
2930,9586,Slow App,2024-12-28,0
2931,8157,Payment Failed,2024-12-30,0
2932,7841,Slow App,2025-06-06,0
2933,3674,Slow App,2025-01-06,1
2934,1332,KYC Issue,2025-02-22,1
2935,6408,Payment Failed,2025-05-01,0
2936,7508,KYC Issue,2024-12-15,0
2937,8474,Slow App,2025-04-01,0
2938,3704,Refund Not Received,2025-05-12,0
2939,872,Refund Not Received,2025-03-01,0
2940,6137,Login Issue,2025-05-10,0
2941,421,Refund Not Received,2025-02-13,1
2942,6123,Payment Failed,2025-01-05,1
2943,3135,Slow App,2025-01-26,0
2944,8492,Login Issue,2025-01-09,0
2945,4941,Payment Failed,2025-03-17,1
2946,5858,Refund Not Received,2025-03-02,0
2947,1452,Login Issue,2025-05-13,0
2948,7511,Login Issue,2024-12-27,0
2949,4490,Login Issue,2025-03-29,1
2950,6058,Login Issue,2024-12-17,1
2951,3608,Login Issue,2025-02-14,1
2952,1806,Payment Failed,2025-05-27,0
2953,7910,KYC Issue,2025-04-17,1
2954,8278,Payment Failed,2025-03-07,0
2955,560,KYC Issue,2025-02-09,1
2956,6129,Slow App,2025-05-30,1
2957,8716,Refund Not Received,2025-05-19,1
2958,5875,Login Issue,2025-05-02,0
2959,1915,Payment Failed,2025-01-27,0
2960,7466,Refund Not Received,2024-12-29,0
2961,8210,Payment Failed,2025-03-26,0
2962,1987,Slow App,2025-05-13,0
2963,2794,Login Issue,2025-03-31,1
2964,7685,KYC Issue,2025-03-23,1
2965,3986,Login Issue,2025-01-24,0
2966,2544,Refund Not Received,2025-03-07,0
2967,7326,Payment Failed,2025-05-28,0
2968,709,Payment Failed,2025-01-15,0
2969,4150,KYC Issue,2025-01-28,1
2970,7060,Slow App,2025-05-18,0
2971,1652,Login Issue,2025-05-11,0
2972,563,KYC Issue,2025-04-24,1
2973,7021,Slow App,2025-01-28,0
2974,798,Refund Not Received,2025-04-09,0
2975,860,Payment Failed,2025-02-25,1
2976,4534,Slow App,2025-05-25,1
2977,6726,Slow App,2025-04-22,0
2978,4558,KYC Issue,2025-03-08,0
2979,1047,KYC Issue,2025-01-18,1
2980,933,KYC Issue,2025-04-20,1
2981,8943,Refund Not Received,2025-06-08,0
2982,1752,Payment Failed,2025-04-24,1
2983,3928,Login Issue,2025-01-10,0
2984,3561,Refund Not Received,2025-01-26,1
2985,8847,KYC Issue,2024-12-15,0
2986,5814,Login Issue,2025-01-05,1
2987,3493,KYC Issue,2025-03-31,0
2988,3441,Slow App,2025-02-11,1
2989,771,KYC Issue,2025-02-21,0
2990,787,KYC Issue,2025-04-18,0
2991,1722,Refund Not Received,2025-03-06,0
2992,6487,Login Issue,2025-03-09,0
2993,7985,Refund Not Received,2025-01-09,0
2994,6275,Login Issue,2025-01-11,0
2995,2468,Payment Failed,2025-05-21,1
2996,8073,Refund Not Received,2025-02-16,1
2997,2557,Login Issue,2025-04-05,1
2998,6748,Payment Failed,2025-03-21,1
2999,2366,Payment Failed,2025-06-02,1
3000,7811,Slow App,2025-01-15,0
